           1   6.9637980461120605        6.9637980461120605        0.0000000000000000        1.9407250217887260        1.9407250217887260     
           2   4.3526821136474609        3.4818990230560303       0.69314718055994529        1.4707922329445595        1.2475778412287806     
           3   3.6122860908508301        2.3212660153706870        1.0986122886681098        1.2843408380800492       0.84211273312061630     
           4   2.7815549373626709        1.7409495115280151        1.3862943611198906        1.0230101013224053       0.55443066066883528     
           5   2.5719280242919922        1.3927596092224122        1.6094379124341003       0.94465582164943096       0.33128710935462563     
           6   2.0911509990692139        1.1606330076853435        1.7917594692280550       0.73771463164562012       0.14896555256067101     
           7   1.8636589050292969       0.99482829230172298        1.9459101490553132       0.62254170865441738       -5.1851272665873081E-003
           8   1.8532528877258301       0.87047475576400757        2.0794415416798357       0.61694241274898876      -0.13871651989110997     
           9   1.6369462013244629       0.77375533845689559        2.1972245773362196       0.49283243366109231      -0.25649955554749349     
          10   1.6507298946380615       0.69637980461120608        2.3025850929940459       0.50121755048668182      -0.36186007120531971     
