1 6.9637980461120605 
2 4.3526821136474609 
3 3.6122860908508301
4 2.7815549373626709 
5 2.5719280242919922  
6 2.0911509990692139   
7 1.8636589050292969 
8 1.8532528877258301  
9 1.6369462013244629 
10 1.6507298946380615  
