           1   108.51769685745239        108.51769685745239        0.0000000000000000        4.6869132643573730        4.6869132643573730     
           2   58.185181856155396        54.258848428726196       0.69314718055994529        4.0636307150369015        3.9937660837974280     
           3   53.915008068084717        36.172565619150795        1.0986122886681098        3.9874088819785523        3.5883009756892634     
           4   37.878496885299683        27.129424214363098        1.3862943611198906        3.6343835865722696        3.3006189032374826     
           5   35.024221897125244        21.703539371490479        1.6094379124341003        3.5560398763339083        3.0774753519232729     
           6   29.458323955535889        18.086282809575398        1.7917594692280550        3.3829765172075033        2.8951537951293180     
           7   24.956445932388306        15.502528122493199        1.9459101490553132        3.2171321428334183        2.7410031153020600     
           8   22.268549203872681        13.564712107181549        2.0794415416798357        3.1031753333848586        2.6074717226775372     
           9   19.237032175064087        12.057521873050266        2.1972245773362196        2.9568371804840683        2.4896886870211539     
          10   19.360228061676025        10.851769685745239        2.3025850929940459        2.9632208618242961        2.3843281713633275     
