29791 28830

1 40.862485885620117 
2 73.390470981597900 
3 134.91030001640320 
4 199.32535696029663  
5 232.92913103103638 
6 227.27997398376465 
7 363.52759099006653
8 503.86436605453491 
9 535.92160987854004  
10 516.69383811950684 
