1 361.31780314445496 
2 188.69667816162109 
3 177.74631404876709 
4 126.98334097862244
5 113.08851289749146 
6 97.094088792800903  
7 83.281298160552979 
8 75.009280920028687 
9  67.340728998184204 
10 56.600057125091553  
