1 385.55668210983276
2 201.90129399299622 
3 180.02947092056274 
4 132.22669100761414 
5 126.71798992156982
6 91.121320009231567
7 90.995809078216553 
8 75.562418937683105 
9 102.88481903076172  
10 59.086288213729858
