1  5.7893378734588623 
2  3.0965840816497803
3  3.0056900978088379 
4  2.1806540489196777
5  2.0866861343383789   
6  1.5314788818359375  
7  1.3115479946136475
8  1.2902791500091553
9  1.0690031051635742 
10 1.1006488800048828  
