           1   27.823068857192993        27.823068857192993        0.0000000000000000        3.3258654915974106        3.3258654915974106     
           2   14.656005144119263        13.911534428596497       0.69314718055994529        2.6848501589223832        2.6327183110374652     
           3   13.614688158035278        9.2743562857309971        1.0986122886681098        2.6111492215692751        2.2272532029293006     
           4   10.044373989105225        6.9557672142982483        1.3862943611198906        2.3070126756783176        1.9395711304775198     
           5   8.8870551586151123        5.5646137714385988        1.6094379124341003        2.1845957414001931        1.7164275791633101     
           6   7.6844470500946045        4.6371781428654986        1.7917594692280550        2.0391984225599500        1.5341060223693554     
           7   7.0160949230194092        3.9747241224561418        1.9459101490553132        1.9482067844851163        1.3799553425420972     
           8   5.6073200702667236        3.4778836071491241        2.0794415416798357        1.7240728995620132        1.2464239499175747     
           9   5.7542161941528320        3.0914520952436657        2.1972245773362196        1.7499328372689842        1.1286409142611911     
          10   5.9715931415557861        2.7823068857192994        2.3025850929940459        1.7870137496863208        1.0232803986033649     
