1 599.29833221435547   
2 219.52789020538330 
3 156.69322109222412 
4 152.84424591064453 
5 126.71657490730286
6 114.00509381294250
7 82.528698205947876  
8 61.659113883972168 
9 61.306225061416626  
10 73.258955955505371 
